Date,Open,High,Low,Close,Adj Close,Volume
2023-03-21,0.2199999988079071,0.23000000417232513,0.2199999988079071,0.23000000417232513,0.23000000417232513,1432600
2023-03-22,0.23000000417232513,0.23000000417232513,0.2199999988079071,0.2199999988079071,0.2199999988079071,866600
2023-03-23,0.2199999988079071,0.23000000417232513,0.2199999988079071,0.23000000417232513,0.23000000417232513,745000
2023-03-24,0.23000000417232513,0.23000000417232513,0.2199999988079071,0.2199999988079071,0.2199999988079071,601200
2023-03-27,0.23000000417232513,0.23000000417232513,0.2199999988079071,0.23000000417232513,0.23000000417232513,509500
2023-03-28,0.2199999988079071,0.23000000417232513,0.2199999988079071,0.23000000417232513,0.23000000417232513,932200
2023-03-29,0.23000000417232513,0.25,0.23000000417232513,0.23999999463558197,0.23999999463558197,1354200
2023-03-30,0.23999999463558197,0.25,0.23000000417232513,0.23999999463558197,0.23999999463558197,1594100
2023-03-31,0.23999999463558197,0.25,0.23999999463558197,0.23999999463558197,0.23999999463558197,1152400
2023-04-03,0.25,0.25,0.23999999463558197,0.23999999463558197,0.23999999463558197,1313400
2023-04-04,0.23999999463558197,0.25,0.23999999463558197,0.23999999463558197,0.23999999463558197,612100
2023-04-05,0.23999999463558197,0.25,0.23999999463558197,0.25,0.25,1037200
2023-04-06,0.23999999463558197,0.25,0.23999999463558197,0.25,0.25,742300
2023-04-10,0.25,0.25,0.23999999463558197,0.23999999463558197,0.23999999463558197,594700
2023-04-11,0.25,0.25999999046325684,0.23999999463558197,0.25999999046325684,0.25999999046325684,1903200
2023-04-12,0.25999999046325684,0.27000001072883606,0.25999999046325684,0.27000001072883606,0.27000001072883606,1139500
2023-04-13,0.27000001072883606,0.28999999165534973,0.27000001072883606,0.2800000011920929,0.2800000011920929,3196500
2023-04-14,0.2800000011920929,0.28999999165534973,0.27000001072883606,0.27000001072883606,0.27000001072883606,1557400
