Date,Open,High,Low,Close,Adj Close,Volume
2023-03-21,0.5400000214576721,0.5400000214576721,0.5049999952316284,0.531000018119812,0.531000018119812,100000
2023-03-22,0.550000011920929,0.550000011920929,0.5009999871253967,0.5090000033378601,0.5090000033378601,78800
2023-03-23,0.5059999823570251,0.5410000085830688,0.49900001287460327,0.5410000085830688,0.5410000085830688,72700
2023-03-24,0.550000011920929,0.550000011920929,0.5120000243186951,0.5260000228881836,0.5260000228881836,69700
2023-03-27,0.550000011920929,0.5559999942779541,0.5109999775886536,0.5529999732971191,0.5529999732971191,37300
2023-03-28,0.5799999833106995,0.5799999833106995,0.5149999856948853,0.5400000214576721,0.5400000214576721,142700
2023-03-29,0.5239999890327454,0.5569999814033508,0.5239999890327454,0.5350000262260437,0.5350000262260437,45300
2023-03-30,0.5199999809265137,0.550000011920929,0.5199999809265137,0.5339999794960022,0.5339999794960022,31400
2023-03-31,0.5220000147819519,0.5419999957084656,0.5099999904632568,0.5419999957084656,0.5419999957084656,105300
2023-04-03,0.5419999957084656,0.5419999957084656,0.4959999918937683,0.5,0.5,379700
2023-04-04,0.5180000066757202,0.5899999737739563,0.5180000066757202,0.5799999833106995,0.5799999833106995,145000
2023-04-05,0.5950000286102295,0.5989999771118164,0.5509999990463257,0.5580000281333923,0.5580000281333923,86200
2023-04-06,0.5580000281333923,0.5669999718666077,0.5410000085830688,0.5600000023841858,0.5600000023841858,106200
2023-04-10,0.5519999861717224,0.578000009059906,0.5450000166893005,0.5649999976158142,0.5649999976158142,40400
2023-04-11,0.5699999928474426,0.6399999856948853,0.5699999928474426,0.6399999856948853,0.6399999856948853,253900
2023-04-12,0.6600000262260437,0.6600000262260437,0.6000000238418579,0.6010000109672546,0.6010000109672546,122500
2023-04-13,0.6499999761581421,0.6499999761581421,0.6100000143051147,0.625,0.625,201800
2023-04-14,0.6299999952316284,0.6299999952316284,0.6019999980926514,0.6050000190734863,0.6050000190734863,215500
